ex_name,ex_version,ex_prompt_version,ex_number,timestamp,index,config_name,config_label,config_deployment,config_api_version,config_temperature,config_max_tokens,config_n_responses,config_stop,config_top_p,config_top_k,fact,measures,dependencies,node_tp,node_fp,node_fn,edges_tp,edges_fn,edges_fp,edges_precision,edges_recall,edges_f1,nodes_tp,nodes_fn,nodes_fp,nodes_precision,nodes_recall,nodes_f1
exercise-4-demand-rq4-base-gpt4o-2024-11-12T18-39-55,demand,,4,2024-11-12T18-39-55,1,,,,,,,,,,,ARRIVAL,"['position', 'score', 'numberoflaps', 'time']","[{'from': 'ARRIVAL', 'to': 'driver', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'carnumber', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'circuit', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'position', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'score', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'numberoflaps', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'time', 'label': 'tp'}, {'from': 'driver', 'to': 'firstName', 'label': 'tp'}, {'from': 'driver', 'to': 'lastName', 'label': 'tp'}, {'from': 'driver', 'to': 'age', 'label': 'tp'}, {'from': 'carnumber', 'to': 'stable', 'label': 'tp'}, {'from': 'stable', 'to': 'mainAddress', 'label': 'tp'}, {'from': 'stable', 'to': 'manager', 'label': 'tp'}, {'from': 'circuit', 'to': 'city', 'label': 'tp'}, {'from': 'circuit', 'to': 'mileage', 'label': 'tp'}]","['mainaddress', 'numberoflaps', 'firstname', 'position', 'driver', 'circuit', 'arrival', 'lastname', 'age', 'time', 'city', 'mileage', 'carnumber', 'manager', 'stable', 'score']",[],['date'],15,1,0,1.0,0.9375,0.9677,16,1,0,1.0,0.9412,0.9697
exercise-4-demand-rq4-base-gpt4o-2024-11-12T18-40-18,demand,,4,2024-11-12T18-40-18,1,,,,,,,,,,,ARRIVAL,"['Position', 'Score', 'NumberOfLaps', 'Time']","[{'from': 'ARRIVAL', 'to': 'Driver', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'carNumber', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Circuit', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Position', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Score', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'NumberOfLaps', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Time', 'label': 'tp'}, {'from': 'firstName', 'to': 'Driver', 'label': 'fp'}, {'from': 'lastName', 'to': 'Driver', 'label': 'fp'}, {'from': 'age', 'to': 'Driver', 'label': 'fp'}, {'from': 'CarNumber', 'to': 'carNumber', 'label': 'fp'}, {'from': 'Stable', 'to': 'carNumber', 'label': 'fp'}, {'from': 'mainAddress', 'to': 'Stable', 'label': 'fp'}, {'from': 'manager', 'to': 'Stable', 'label': 'fp'}, {'from': 'CircuitName', 'to': 'Circuit', 'label': 'fp'}, {'from': 'CircuitCity', 'to': 'Circuit', 'label': 'fp'}, {'from': 'mileage', 'to': 'Circuit', 'label': 'fp'}]","['mainaddress', 'age', 'driver', 'stable', 'carnumber', 'score', 'numberoflaps', 'arrival', 'firstname', 'mileage', 'time', 'circuit', 'lastname', 'manager', 'position']","['circuitcity', 'circuitname']","['date', 'city']",7,9,10,0.4118,0.4375,0.4242,15,2,2,0.8824,0.8824,0.8824
exercise-4-demand-rq4-base-gpt4o-2024-11-12T18-40-40,demand,,4,2024-11-12T18-40-40,1,,,,,,,,,,,ARRIVAL,"['Position', 'Score', 'NumberOfLaps', 'Time']","[{'from': 'ARRIVAL', 'to': 'Driver', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'carNumber', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Circuit', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Position', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Score', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'NumberOfLaps', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Time', 'label': 'tp'}, {'from': 'Driver', 'to': 'firstName', 'label': 'tp'}, {'from': 'Driver', 'to': 'lastName', 'label': 'tp'}, {'from': 'Driver', 'to': 'age', 'label': 'tp'}, {'from': 'carNumber', 'to': 'CarNumber', 'label': 'fp'}, {'from': 'carNumber', 'to': 'Stable', 'label': 'tp'}, {'from': 'Stable', 'to': 'mainAddress', 'label': 'tp'}, {'from': 'Stable', 'to': 'manager', 'label': 'tp'}, {'from': 'Circuit', 'to': 'City', 'label': 'tp'}, {'from': 'Circuit', 'to': 'mileage', 'label': 'tp'}]","['carnumber', 'manager', 'position', 'age', 'stable', 'city', 'mileage', 'score', 'lastname', 'mainaddress', 'firstname', 'time', 'arrival', 'driver', 'circuit', 'numberoflaps']",[],['date'],15,1,1,0.9375,0.9375,0.9375,16,1,0,1.0,0.9412,0.9697
exercise-4-demand-rq4-base-gpt4o-2024-11-12T18-41-07,demand,,4,2024-11-12T18-41-07,1,,,,,,,,,,,ARRIVAL,"['Position', 'Score', 'NumberofLaps', 'Time']","[{'from': 'ARRIVAL', 'to': 'Driver', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'carNumber', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Circuit', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Position', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Score', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'NumberofLaps', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Time', 'label': 'tp'}, {'from': 'Driver', 'to': 'firstName', 'label': 'tp'}, {'from': 'Driver', 'to': 'lastName', 'label': 'tp'}, {'from': 'Driver', 'to': 'age', 'label': 'tp'}, {'from': 'carNumber', 'to': 'CarNumber', 'label': 'fp'}, {'from': 'carNumber', 'to': 'Stable', 'label': 'tp'}, {'from': 'Stable', 'to': 'mainAddress', 'label': 'tp'}, {'from': 'Stable', 'to': 'manager', 'label': 'tp'}, {'from': 'Circuit', 'to': 'City', 'label': 'tp'}, {'from': 'Circuit', 'to': 'mileage', 'label': 'tp'}]","['arrival', 'firstname', 'score', 'time', 'carnumber', 'mileage', 'manager', 'lastname', 'mainaddress', 'city', 'age', 'circuit', 'stable', 'numberoflaps', 'driver', 'position']",[],['date'],15,1,1,0.9375,0.9375,0.9375,16,1,0,1.0,0.9412,0.9697
exercise-5-demand-rq4-base-gpt4o-2024-11-12T15-26-27,demand,,5,2024-11-12T15-26-27,1,,,,,,,,,,,PRESENCE,"['Weight', 'Height']","[{'from': 'PRESENCE', 'to': 'Member', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'WOD', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Date', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'hour', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Instructor', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Weight', 'label': 'fp'}, {'from': 'PRESENCE', 'to': 'Height', 'label': 'fp'}, {'from': 'Member', 'to': 'Name', 'label': 'tp'}, {'from': 'Member', 'to': 'Surname', 'label': 'tp'}, {'from': 'Member', 'to': 'Address', 'label': 'tp'}, {'from': 'Address', 'to': 'PostalCode', 'label': 'tp'}, {'from': 'PostalCode', 'to': 'City', 'label': 'tp'}, {'from': 'WOD', 'to': 'WODType', 'label': 'tp'}, {'from': 'Date', 'to': 'Date', 'label': 'fp'}]","['wod', 'wodtype', 'surname', 'presence', 'hour', 'member', 'instructor', 'address', 'name', 'date', 'city', 'postalcode']","['weight', 'height']","['weight', 'height']",11,2,3,0.7857,0.8462,0.8148,12,2,2,0.8571,0.8571,0.8571
exercise-5-demand-rq4-base-gpt4o-2024-11-12T15-26-45,demand,,5,2024-11-12T15-26-45,1,,,,,,,,,,,PRESENCE,"['Weight', 'Height']","[{'from': 'PRESENCE', 'to': 'Member', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'WOD', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Date', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'hour', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Instructor', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Weight', 'label': 'fp'}, {'from': 'PRESENCE', 'to': 'Height', 'label': 'fp'}, {'from': 'Member', 'to': 'Name', 'label': 'tp'}, {'from': 'Member', 'to': 'Surname', 'label': 'tp'}, {'from': 'Member', 'to': 'Address', 'label': 'tp'}, {'from': 'Address', 'to': 'PostalCode', 'label': 'tp'}, {'from': 'PostalCode', 'to': 'City', 'label': 'tp'}, {'from': 'WOD', 'to': 'WODType', 'label': 'tp'}]","['instructor', 'hour', 'postalcode', 'address', 'city', 'wodtype', 'presence', 'member', 'date', 'wod', 'surname', 'name']","['weight', 'height']","['weight', 'height']",11,2,2,0.8462,0.8462,0.8462,12,2,2,0.8571,0.8571,0.8571
exercise-5-demand-rq4-base-gpt4o-2024-11-12T15-27-06,demand,,5,2024-11-12T15-27-06,1,,,,,,,,,,,PRESENCE,"['Weight', 'Height']","[{'from': 'PRESENCE', 'to': 'Member', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'WOD', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Date', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'hour', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Instructor', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Weight', 'label': 'fp'}, {'from': 'PRESENCE', 'to': 'Height', 'label': 'fp'}, {'from': 'Name', 'to': 'Member', 'label': 'fp'}, {'from': 'Surname', 'to': 'Member', 'label': 'fp'}, {'from': 'Address', 'to': 'Member', 'label': 'fp'}, {'from': 'PostalCode', 'to': 'Member', 'label': 'fp'}, {'from': 'City', 'to': 'Member', 'label': 'fp'}, {'from': 'WOD', 'to': 'WODType', 'label': 'tp'}, {'from': 'Date', 'to': 'Date', 'label': 'fp'}]","['postalcode', 'address', 'surname', 'member', 'wodtype', 'name', 'wod', 'date', 'instructor', 'city', 'hour', 'presence']","['weight', 'height']","['weight', 'height']",6,7,8,0.4286,0.4615,0.4444,12,2,2,0.8571,0.8571,0.8571
exercise-5-demand-rq4-base-gpt4o-2024-11-12T15-27-27,demand,,5,2024-11-12T15-27-27,1,,,,,,,,,,,PRESENCE,"['Weight', 'Height']","[{'from': 'PRESENCE', 'to': 'Member', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'WOD', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Date', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'hour', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Instructor', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Weight', 'label': 'fp'}, {'from': 'PRESENCE', 'to': 'Height', 'label': 'fp'}, {'from': 'Member', 'to': 'Name', 'label': 'tp'}, {'from': 'Member', 'to': 'Surname', 'label': 'tp'}, {'from': 'Member', 'to': 'Address', 'label': 'tp'}, {'from': 'Address', 'to': 'PostalCode', 'label': 'tp'}, {'from': 'PostalCode', 'to': 'City', 'label': 'tp'}, {'from': 'WOD', 'to': 'WODType', 'label': 'tp'}, {'from': 'Date', 'to': 'Date', 'label': 'fp'}]","['member', 'hour', 'city', 'address', 'wod', 'instructor', 'wodtype', 'postalcode', 'name', 'presence', 'date', 'surname']","['height', 'weight']","['height', 'weight']",11,2,3,0.7857,0.8462,0.8148,12,2,2,0.8571,0.8571,0.8571
exercise-5-demand-rq4-base-gpt4o-2024-11-12T15-27-51,demand,,5,2024-11-12T15-27-51,1,,,,,,,,,,,PRESENCE,"['Weight', 'Height']","[{'from': 'PRESENCE', 'to': 'Member', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'WOD', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Date', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'hour', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Instructor', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Weight', 'label': 'fp'}, {'from': 'PRESENCE', 'to': 'Height', 'label': 'fp'}, {'from': 'Member', 'to': 'Name', 'label': 'tp'}, {'from': 'Member', 'to': 'Surname', 'label': 'tp'}, {'from': 'Member', 'to': 'Address', 'label': 'tp'}, {'from': 'Address', 'to': 'PostalCode', 'label': 'tp'}, {'from': 'PostalCode', 'to': 'City', 'label': 'tp'}, {'from': 'WOD', 'to': 'WODType', 'label': 'tp'}, {'from': 'Date', 'to': 'Date', 'label': 'fp'}]","['member', 'surname', 'presence', 'wod', 'postalcode', 'instructor', 'address', 'name', 'city', 'wodtype', 'hour', 'date']","['weight', 'height']","['weight', 'height']",11,2,3,0.7857,0.8462,0.8148,12,2,2,0.8571,0.8571,0.8571
exercise-5-demand-rq4-base-gpt4o-2024-11-12T18-41-29,demand,,5,2024-11-12T18-41-29,1,,,,,,,,,,,PRESENCE,"['Weight', 'Height']","[{'from': 'PRESENCE', 'to': 'Member', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'WOD', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Date', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'hour', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Instructor', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Weight', 'label': 'fp'}, {'from': 'PRESENCE', 'to': 'Height', 'label': 'fp'}, {'from': 'Member', 'to': 'Name', 'label': 'tp'}, {'from': 'Member', 'to': 'Surname', 'label': 'tp'}, {'from': 'Member', 'to': 'Address', 'label': 'tp'}, {'from': 'Address', 'to': 'PostalCode', 'label': 'tp'}, {'from': 'PostalCode', 'to': 'City', 'label': 'tp'}, {'from': 'WOD', 'to': 'WODType', 'label': 'tp'}, {'from': 'Date', 'to': 'Date', 'label': 'fp'}]","['address', 'instructor', 'presence', 'wod', 'city', 'hour', 'surname', 'postalcode', 'name', 'date', 'wodtype', 'member']","['weight', 'height']","['weight', 'height']",11,2,3,0.7857,0.8462,0.8148,12,2,2,0.8571,0.8571,0.8571
exercise-5-demand-rq4-base-gpt4o-2024-11-12T18-41-55,demand,,5,2024-11-12T18-41-55,1,,,,,,,,,,,PRESENCE,"['Weight', 'Height']","[{'from': 'PRESENCE', 'to': 'Member', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'WOD', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Date', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Weight', 'label': 'fp'}, {'from': 'PRESENCE', 'to': 'Height', 'label': 'fp'}, {'from': 'Member', 'to': 'Name', 'label': 'tp'}, {'from': 'Member', 'to': 'Surname', 'label': 'tp'}, {'from': 'Member', 'to': 'Address', 'label': 'tp'}, {'from': 'Address', 'to': 'PostalCode', 'label': 'tp'}, {'from': 'PostalCode', 'to': 'City', 'label': 'tp'}, {'from': 'WOD', 'to': 'WODType', 'label': 'tp'}, {'from': 'Date', 'to': 'Date', 'label': 'fp'}, {'from': 'Date', 'to': 'Hour', 'label': 'fp'}, {'from': 'Hour', 'to': 'Instructor', 'label': 'fp'}]","['wodtype', 'postalcode', 'presence', 'hour', 'name', 'member', 'city', 'date', 'address', 'instructor', 'wod', 'surname']","['height', 'weight']","['height', 'weight']",9,4,5,0.6429,0.6923,0.6667,12,2,2,0.8571,0.8571,0.8571
exercise-5-demand-rq4-base-gpt4o-2024-11-12T18-42-14,demand,,5,2024-11-12T18-42-14,1,,,,,,,,,,,PRESENCE,"['Weight', 'Height']","[{'from': 'PRESENCE', 'to': 'Member', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'WOD', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Date', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'hour', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Instructor', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Weight', 'label': 'fp'}, {'from': 'PRESENCE', 'to': 'Height', 'label': 'fp'}, {'from': 'Member', 'to': 'Name', 'label': 'tp'}, {'from': 'Member', 'to': 'Surname', 'label': 'tp'}, {'from': 'Member', 'to': 'Address', 'label': 'tp'}, {'from': 'Address', 'to': 'PostalCode', 'label': 'tp'}, {'from': 'PostalCode', 'to': 'City', 'label': 'tp'}, {'from': 'WOD', 'to': 'WODType', 'label': 'tp'}]","['member', 'date', 'wod', 'wodtype', 'city', 'surname', 'postalcode', 'instructor', 'address', 'name', 'hour', 'presence']","['weight', 'height']","['weight', 'height']",11,2,2,0.8462,0.8462,0.8462,12,2,2,0.8571,0.8571,0.8571
exercise-5-demand-rq4-base-gpt4o-2024-11-12T18-42-35,demand,,5,2024-11-12T18-42-35,1,,,,,,,,,,,PRESENCE,"['Weight', 'Height']","[{'from': 'PRESENCE', 'to': 'Member', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'WOD', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Date', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'hour', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Instructor', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Weight', 'label': 'fp'}, {'from': 'PRESENCE', 'to': 'Height', 'label': 'fp'}, {'from': 'Member', 'to': 'Name', 'label': 'tp'}, {'from': 'Member', 'to': 'Surname', 'label': 'tp'}, {'from': 'Member', 'to': 'Address', 'label': 'tp'}, {'from': 'Address', 'to': 'PostalCode', 'label': 'tp'}, {'from': 'PostalCode', 'to': 'City', 'label': 'tp'}, {'from': 'WOD', 'to': 'WODType', 'label': 'tp'}]","['address', 'presence', 'member', 'hour', 'wod', 'instructor', 'date', 'wodtype', 'surname', 'city', 'name', 'postalcode']","['height', 'weight']","['height', 'weight']",11,2,2,0.8462,0.8462,0.8462,12,2,2,0.8571,0.8571,0.8571
exercise-5-demand-rq4-base-gpt4o-2024-11-12T18-42-55,demand,,5,2024-11-12T18-42-55,1,,,,,,,,,,,PRESENCE,"['Weight', 'Height']","[{'from': 'PRESENCE', 'to': 'Member', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'WOD', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Date', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'hour', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Instructor', 'label': 'tp'}, {'from': 'PRESENCE', 'to': 'Weight', 'label': 'fp'}, {'from': 'PRESENCE', 'to': 'Height', 'label': 'fp'}, {'from': 'Name', 'to': 'Member', 'label': 'fp'}, {'from': 'Surname', 'to': 'Member', 'label': 'fp'}, {'from': 'Address', 'to': 'Member', 'label': 'fp'}, {'from': 'PostalCode', 'to': 'Member', 'label': 'fp'}, {'from': 'City', 'to': 'Member', 'label': 'fp'}, {'from': 'WODType', 'to': 'WOD', 'label': 'fp'}, {'from': 'Date', 'to': 'Date', 'label': 'fp'}, {'from': 'Hour', 'to': 'hour', 'label': 'fp'}]","['name', 'postalcode', 'wodtype', 'instructor', 'surname', 'city', 'hour', 'wod', 'address', 'member', 'presence', 'date']","['height', 'weight']","['height', 'weight']",5,8,10,0.3333,0.3846,0.3571,12,2,2,0.8571,0.8571,0.8571
exercise-6-demand-rq4-base-gpt4o-2024-11-12T15-28-10,demand,,6,2024-11-12T15-28-10,1,,,,,,,,,,,TRANSFER,"['TransferCount', 'reason']","[{'from': 'TRANSFER', 'to': 'Employee', 'label': 'fp'}, {'from': 'TRANSFER', 'to': 'departmentCode', 'label': 'fp'}, {'from': 'TRANSFER', 'to': 'Date', 'label': 'tp'}, {'from': 'TRANSFER', 'to': 'TransferCount', 'label': 'fp'}, {'from': 'TRANSFER', 'to': 'reason', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'EmployeeName', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'EmployeeSurname', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'gender', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'qualification', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'RecruitmentDate', 'label': 'fp'}, {'from': 'EmployeeCode', 'to': 'CurrentDepartment', 'label': 'fp'}, {'from': 'DepartmentCode', 'to': 'DepartmentName', 'label': 'tp'}, {'from': 'DepartmentCode', 'to': 'divisionCode', 'label': 'tp'}, {'from': 'DivisionCode', 'to': 'DivisionName', 'label': 'tp'}, {'from': 'DivisionCode', 'to': 'DivisionManager', 'label': 'fp'}]","['employeesurname', 'qualification', 'employeecode', 'date', 'departmentname', 'divisioncode', 'gender', 'departmentcode', 'divisionname', 'employeename', 'transfer']","['reason', 'recruitmentdate', 'employee', 'transfercount', 'currentdepartment', 'divisionmanager']",['reason'],9,6,6,0.6,0.6,0.6,11,1,6,0.6471,0.9167,0.7586
exercise-6-demand-rq4-base-gpt4o-2024-11-12T15-28-39,demand,,6,2024-11-12T15-28-39,1,,,,,,,,,,,TRANSFER,['TransferCount'],"[{'from': 'TRANSFER', 'to': 'Employee', 'label': 'fp'}, {'from': 'TRANSFER', 'to': 'departmentCode', 'label': 'fp'}, {'from': 'TRANSFER', 'to': 'divisionCode', 'label': 'fp'}, {'from': 'TRANSFER', 'to': 'TransferCount', 'label': 'fp'}, {'from': 'EmployeeCode', 'to': 'EmployeeName', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'EmployeeSurname', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'gender', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'qualification', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'RecruitmentDate', 'label': 'fp'}, {'from': 'EmployeeCode', 'to': 'CurrentDepartment', 'label': 'fp'}, {'from': 'DepartmentCode', 'to': 'DepartmentName', 'label': 'tp'}, {'from': 'DepartmentCode', 'to': 'divisionCode', 'label': 'tp'}, {'from': 'DivisionCode', 'to': 'DivisionName', 'label': 'tp'}, {'from': 'DivisionCode', 'to': 'DivisionManager', 'label': 'fp'}]","['employeesurname', 'gender', 'employeename', 'divisioncode', 'qualification', 'departmentname', 'transfer', 'employeecode', 'departmentcode', 'divisionname']","['currentdepartment', 'recruitmentdate', 'divisionmanager', 'employee', 'transfercount']","['reason', 'date']",7,8,7,0.5,0.4667,0.4828,10,2,5,0.6667,0.8333,0.7407
exercise-6-demand-rq4-base-gpt4o-2024-11-12T15-29-01,demand,,6,2024-11-12T15-29-01,1,,,,,,,,,,,TRANSFER,"['TransferCount', 'reason']","[{'from': 'TRANSFER', 'to': 'Employee', 'label': 'fp'}, {'from': 'TRANSFER', 'to': 'departmentCode', 'label': 'fp'}, {'from': 'TRANSFER', 'to': 'Date', 'label': 'tp'}, {'from': 'TRANSFER', 'to': 'TransferCount', 'label': 'fp'}, {'from': 'TRANSFER', 'to': 'reason', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'EmployeeName', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'EmployeeSurname', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'gender', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'qualification', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'RecruitmentDate', 'label': 'fp'}, {'from': 'EmployeeCode', 'to': 'CurrentDepartment', 'label': 'fp'}, {'from': 'DepartmentCode', 'to': 'DepartmentName', 'label': 'tp'}, {'from': 'DepartmentCode', 'to': 'divisionCode', 'label': 'tp'}, {'from': 'DivisionCode', 'to': 'DivisionName', 'label': 'tp'}, {'from': 'DivisionCode', 'to': 'DivisionManager', 'label': 'fp'}]","['transfer', 'divisionname', 'date', 'employeename', 'employeesurname', 'qualification', 'departmentcode', 'divisioncode', 'employeecode', 'gender', 'departmentname']","['employee', 'reason', 'transfercount', 'divisionmanager', 'currentdepartment', 'recruitmentdate']",['reason'],9,6,6,0.6,0.6,0.6,11,1,6,0.6471,0.9167,0.7586
exercise-6-demand-rq4-base-gpt4o-2024-11-12T15-29-20,demand,,6,2024-11-12T15-29-20,1,,,,,,,,,,,TRANSFER,"['TransferCount', 'reason']","[{'from': 'TRANSFER', 'to': 'Employee', 'label': 'fp'}, {'from': 'TRANSFER', 'to': 'departmentCode', 'label': 'fp'}, {'from': 'TRANSFER', 'to': 'Date', 'label': 'tp'}, {'from': 'TRANSFER', 'to': 'TransferCount', 'label': 'fp'}, {'from': 'TRANSFER', 'to': 'reason', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'EmployeeName', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'EmployeeSurname', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'gender', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'qualification', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'RecruitmentDate', 'label': 'fp'}, {'from': 'EmployeeCode', 'to': 'CurrentDepartment', 'label': 'fp'}, {'from': 'DepartmentCode', 'to': 'DepartmentName', 'label': 'tp'}, {'from': 'DepartmentCode', 'to': 'divisionCode', 'label': 'tp'}, {'from': 'DivisionCode', 'to': 'DivisionName', 'label': 'tp'}, {'from': 'DivisionCode', 'to': 'DivisionManager', 'label': 'fp'}]","['qualification', 'employeecode', 'date', 'transfer', 'departmentname', 'employeesurname', 'employeename', 'gender', 'divisioncode', 'divisionname', 'departmentcode']","['transfercount', 'employee', 'reason', 'currentdepartment', 'recruitmentdate', 'divisionmanager']",['reason'],9,6,6,0.6,0.6,0.6,11,1,6,0.6471,0.9167,0.7586
exercise-6-demand-rq4-base-gpt4o-2024-11-12T15-29-44,demand,,6,2024-11-12T15-29-44,1,,,,,,,,,,,TRANSFER,"['TransferCount', 'reason']","[{'from': 'TRANSFER', 'to': 'Employee', 'label': 'fp'}, {'from': 'TRANSFER', 'to': 'departmentCode', 'label': 'fp'}, {'from': 'TRANSFER', 'to': 'Date', 'label': 'tp'}, {'from': 'TRANSFER', 'to': 'TransferCount', 'label': 'fp'}, {'from': 'TRANSFER', 'to': 'reason', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'EmployeeName', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'EmployeeSurname', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'gender', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'qualification', 'label': 'tp'}, {'from': 'EmployeeCode', 'to': 'RecruitmentDate', 'label': 'fp'}, {'from': 'EmployeeCode', 'to': 'CurrentDepartment', 'label': 'fp'}, {'from': 'DepartmentCode', 'to': 'DepartmentName', 'label': 'tp'}, {'from': 'DepartmentCode', 'to': 'divisionCode', 'label': 'tp'}, {'from': 'DivisionCode', 'to': 'DivisionName', 'label': 'tp'}, {'from': 'DivisionCode', 'to': 'DivisionManager', 'label': 'fp'}]","['departmentcode', 'qualification', 'employeecode', 'departmentname', 'divisioncode', 'date', 'employeesurname', 'transfer', 'divisionname', 'gender', 'employeename']","['divisionmanager', 'recruitmentdate', 'reason', 'transfercount', 'currentdepartment', 'employee']",['reason'],9,6,6,0.6,0.6,0.6,11,1,6,0.6471,0.9167,0.7586
